parlamentar.id,parlamentar.uri,parlamentar.nome,parlamentar.siglaPartido,parlamentar.uriPartido,parlamentar.siglaUf,parlamentar.idLegislatura,parlamentar.email,parlamentar.urlFoto,titulo,bancada.tipo,bancada.nome,bancada.uri,dataInicio,dataFim
141535,https://dadosabertos.camara.leg.br/api/v2/deputados/141535,ROGÉRIO MARINHO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RN,53,,https://www.camara.leg.br/internet/deputado/bandep/141535.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PSB, PCdoB, PRB",https://dadosabertos.camara.leg.br/api/v2/blocos/533,2007-02-27,2008-04-16
74027,https://dadosabertos.camara.leg.br/api/v2/deputados/74027,RIBAMAR ALVES,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MA,53,,https://www.camara.leg.br/internet/deputado/bandep/74027.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PSB, PCdoB, PRB",https://dadosabertos.camara.leg.br/api/v2/blocos/533,2007-02-27,2008-04-16
141493,https://dadosabertos.camara.leg.br/api/v2/deputados/141493,MARCELO SERAFIM,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,AM,53,,https://www.camara.leg.br/internet/deputado/bandep/141493.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PSB, PCdoB, PRB",https://dadosabertos.camara.leg.br/api/v2/blocos/533,2007-02-27,2008-04-16
73883,https://dadosabertos.camara.leg.br/api/v2/deputados/73883,PAULO BORNHAUSEN,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,SC,53,,https://www.camara.leg.br/internet/deputado/bandep/73883.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2007-02-27,2009-02-18
141391,https://dadosabertos.camara.leg.br/api/v2/deputados/141391,ARNALDO JARDIM,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,SP,53,dep.arnaldojardim@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/141391.jpgmaior.jpg,1º Vice-Líder,Partido Político,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,2007-03-06,2011-01-31
141378,https://dadosabertos.camara.leg.br/api/v2/deputados/141378,ANDRE VARGAS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,53,,https://www.camara.leg.br/internet/deputado/bandep/141378.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
73937,https://dadosabertos.camara.leg.br/api/v2/deputados/73937,ANSELMO DE JESUS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RO,53,,https://www.camara.leg.br/internet/deputado/bandep/73937.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
141398,https://dadosabertos.camara.leg.br/api/v2/deputados/141398,CARLOS ZARATTINI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,53,dep.carloszarattini@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/141398.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
141502,https://dadosabertos.camara.leg.br/api/v2/deputados/141502,DALVA FIGUEIREDO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,AP,53,,https://www.camara.leg.br/internet/deputado/bandep/141502.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
141413,https://dadosabertos.camara.leg.br/api/v2/deputados/141413,DÉCIO LIMA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,53,,https://www.camara.leg.br/internet/deputado/bandep/141413.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-06-18
74197,https://dadosabertos.camara.leg.br/api/v2/deputados/74197,DOMINGOS DUTRA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MA,53,,https://www.camara.leg.br/internet/deputado/bandep/74197.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
141424,https://dadosabertos.camara.leg.br/api/v2/deputados/141424,ELISMAR PRADO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,53,,https://www.camara.leg.br/internet/deputado/bandep/141424.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
141386,https://dadosabertos.camara.leg.br/api/v2/deputados/141386,EUDES XAVIER,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,53,,https://www.camara.leg.br/internet/deputado/bandep/141386.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
74802,https://dadosabertos.camara.leg.br/api/v2/deputados/74802,MAGELA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,DF,53,,https://www.camara.leg.br/internet/deputado/bandep/74802.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
74162,https://dadosabertos.camara.leg.br/api/v2/deputados/74162,IRINY LOPES,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,ES,53,,https://www.camara.leg.br/internet/deputado/bandep/74162.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2010-03-18
141456,https://dadosabertos.camara.leg.br/api/v2/deputados/141456,JILMAR TATTO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,53,dep.jilmartatto@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/141456.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2007-05-31
74274,https://dadosabertos.camara.leg.br/api/v2/deputados/74274,JOSÉ EDUARDO CARDOZO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,53,,https://www.camara.leg.br/internet/deputado/bandep/74274.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
4929,https://dadosabertos.camara.leg.br/api/v2/deputados/4929,JOSEPH BANDEIRA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,53,,https://www.camara.leg.br/internet/deputado/bandep/4929.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
74156,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,LEONARDO MONTEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,53,dep.leonardomonteiro@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74156.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
133373,https://dadosabertos.camara.leg.br/api/v2/deputados/133373,MARCO MAIA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,53,,https://www.camara.leg.br/internet/deputado/bandep/133373.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2009-03-09
74045,https://dadosabertos.camara.leg.br/api/v2/deputados/74045,MAURÍCIO RANDS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PE,53,,https://www.camara.leg.br/internet/deputado/bandep/74045.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-02-12
74491,https://dadosabertos.camara.leg.br/api/v2/deputados/74491,NAZARENO FONTELES,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,53,,https://www.camara.leg.br/internet/deputado/bandep/74491.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
74571,https://dadosabertos.camara.leg.br/api/v2/deputados/74571,NELSON PELLEGRINO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,53,,https://www.camara.leg.br/internet/deputado/bandep/74571.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
141445,https://dadosabertos.camara.leg.br/api/v2/deputados/141445,PEPE VARGAS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,53,,https://www.camara.leg.br/internet/deputado/bandep/141445.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2007-05-31
74161,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,REGINALDO LOPES,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,53,dep.reginaldolopes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74161.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2008-04-09
74283,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,VICENTINHO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,53,dep.vicentinho@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74283.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2007-03-06,2010-03-18
74447,https://dadosabertos.camara.leg.br/api/v2/deputados/74447,NICE LOBÃO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,MA,53,,https://www.camara.leg.br/internet/deputado/bandep/74447.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2007-03-06,2007-04-27
74426,https://dadosabertos.camara.leg.br/api/v2/deputados/74426,JOSÉ MÚCIO MONTEIRO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PE,53,,https://www.camara.leg.br/internet/deputado/bandep/74426.jpgmaior.jpg,Líder,Governo na CD,Governo na CD,,2007-03-07,2007-11-30
73482,https://dadosabertos.camara.leg.br/api/v2/deputados/73482,HENRIQUE FONTANA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,53,,https://www.camara.leg.br/internet/deputado/bandep/73482.jpgmaior.jpg,Vice-Líder,Governo na CD,Governo na CD,,2007-03-07,2007-11-30
74517,https://dadosabertos.camara.leg.br/api/v2/deputados/74517,BENEDITO DE LIRA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,AL,53,,https://www.camara.leg.br/internet/deputado/bandep/74517.jpgmaior.jpg,1º Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2010-04-22
73817,https://dadosabertos.camara.leg.br/api/v2/deputados/73817,ANTONIO CRUZ,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MS,53,,https://www.camara.leg.br/internet/deputado/bandep/73817.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2010-02-24
74297,https://dadosabertos.camara.leg.br/api/v2/deputados/74297,JOSÉ LINHARES,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,CE,53,,https://www.camara.leg.br/internet/deputado/bandep/74297.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2010-02-23
141487,https://dadosabertos.camara.leg.br/api/v2/deputados/141487,LUIZ FERNANDO FARIA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MG,53,dep.luizfernandofaria@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/141487.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2008-05-28
74111,https://dadosabertos.camara.leg.br/api/v2/deputados/74111,PEDRO HENRY,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MT,53,,https://www.camara.leg.br/internet/deputado/bandep/74111.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2011-01-31
141525,https://dadosabertos.camara.leg.br/api/v2/deputados/141525,REBECCA GARCIA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,AM,53,,https://www.camara.leg.br/internet/deputado/bandep/141525.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2008-06-11
73788,https://dadosabertos.camara.leg.br/api/v2/deputados/73788,RICARDO BARROS,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PR,53,,https://www.camara.leg.br/internet/deputado/bandep/73788.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2008-09-09
73674,https://dadosabertos.camara.leg.br/api/v2/deputados/73674,ROBERTO BALESTRA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,GO,53,,https://www.camara.leg.br/internet/deputado/bandep/73674.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2009-08-26
73424,https://dadosabertos.camara.leg.br/api/v2/deputados/73424,SIMÃO SESSIM,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/73424.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2011-01-31
73564,https://dadosabertos.camara.leg.br/api/v2/deputados/73564,VADÃO GOMES,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SP,53,,https://www.camara.leg.br/internet/deputado/bandep/73564.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2009-05-12
141870,https://dadosabertos.camara.leg.br/api/v2/deputados/141870,VILSON COVATTI,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,RS,53,,https://www.camara.leg.br/internet/deputado/bandep/141870.jpgmaior.jpg,Vice-Líder,Partido Político,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,2007-03-08,2011-01-31
74324,https://dadosabertos.camara.leg.br/api/v2/deputados/74324,HENRIQUE EDUARDO ALVES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RN,53,,https://www.camara.leg.br/internet/deputado/bandep/74324.jpgmaior.jpg,Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-08,2009-01-30
74065,https://dadosabertos.camara.leg.br/api/v2/deputados/74065,FÁTIMA PELAES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,AP,53,,https://www.camara.leg.br/internet/deputado/bandep/74065.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2009-01-30
73434,https://dadosabertos.camara.leg.br/api/v2/deputados/73434,ARNALDO FARIA DE SÁ,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,SP,53,,https://www.camara.leg.br/internet/deputado/bandep/73434.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2007-05-30
133372,https://dadosabertos.camara.leg.br/api/v2/deputados/133372,NATAN DONADON,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RO,53,,https://www.camara.leg.br/internet/deputado/bandep/133372.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2009-01-30
73793,https://dadosabertos.camara.leg.br/api/v2/deputados/73793,EDINHO BEZ,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,SC,53,,https://www.camara.leg.br/internet/deputado/bandep/73793.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2009-01-30
74587,https://dadosabertos.camara.leg.br/api/v2/deputados/74587,MARIA LÚCIA CARDOSO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,53,,https://www.camara.leg.br/internet/deputado/bandep/74587.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2009-01-30
74405,https://dadosabertos.camara.leg.br/api/v2/deputados/74405,ARMANDO ABÍLIO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PB,53,,https://www.camara.leg.br/internet/deputado/bandep/74405.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2007-05-30
74806,https://dadosabertos.camara.leg.br/api/v2/deputados/74806,TADEU FILIPPELLI,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,DF,53,,https://www.camara.leg.br/internet/deputado/bandep/74806.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2009-01-30
73666,https://dadosabertos.camara.leg.br/api/v2/deputados/73666,JOVAIR ARANTES,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,GO,53,,https://www.camara.leg.br/internet/deputado/bandep/73666.jpgmaior.jpg,1º Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2007-05-30
141491,https://dadosabertos.camara.leg.br/api/v2/deputados/141491,PASTOR MANOEL FERREIRA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/141491.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2007-05-30
141542,https://dadosabertos.camara.leg.br/api/v2/deputados/141542,SÉRGIO MORAES,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RS,53,,https://www.camara.leg.br/internet/deputado/bandep/141542.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2007-05-30
141556,https://dadosabertos.camara.leg.br/api/v2/deputados/141556,VITAL DO RÊGO FILHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,53,,https://www.camara.leg.br/internet/deputado/bandep/141556.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2008-04-02
74075,https://dadosabertos.camara.leg.br/api/v2/deputados/74075,ELCIONE BARBALHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,53,dep.elcionebarbalho@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74075.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2009-01-30
141482,https://dadosabertos.camara.leg.br/api/v2/deputados/141482,LEONARDO QUINTÃO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,53,,https://www.camara.leg.br/internet/deputado/bandep/141482.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2008-04-02
141562,https://dadosabertos.camara.leg.br/api/v2/deputados/141562,LELO COIMBRA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,ES,53,,https://www.camara.leg.br/internet/deputado/bandep/141562.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PMDB, PTC",https://dadosabertos.camara.leg.br/api/v2/blocos/535,2007-03-09,2009-01-30
74140,https://dadosabertos.camara.leg.br/api/v2/deputados/74140,JOSÉ CARLOS ARAÚJO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,BA,53,,https://www.camara.leg.br/internet/deputado/bandep/74140.jpgmaior.jpg,1º Vice-Líder,Partido Político,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,2007-03-13,2009-03-18
74269,https://dadosabertos.camara.leg.br/api/v2/deputados/74269,ENÉAS,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,53,,https://www.camara.leg.br/internet/deputado/bandep/74269.jpgmaior.jpg,Vice-Líder,Partido Político,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,2007-03-13,2007-05-06
141372,https://dadosabertos.camara.leg.br/api/v2/deputados/141372,AELTON FREITAS,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,53,,https://www.camara.leg.br/internet/deputado/bandep/141372.jpgmaior.jpg,Vice-Líder,Partido Político,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,2007-03-13,2011-01-31
129618,https://dadosabertos.camara.leg.br/api/v2/deputados/129618,GORETE PEREIRA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,CE,53,,https://www.camara.leg.br/internet/deputado/bandep/129618.jpgmaior.jpg,Vice-Líder,Partido Político,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,2007-03-13,2009-03-18
73676,https://dadosabertos.camara.leg.br/api/v2/deputados/73676,SANDRO MABEL,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,GO,53,,https://www.camara.leg.br/internet/deputado/bandep/73676.jpgmaior.jpg,Vice-Líder,Partido Político,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,2007-03-13,2009-02-03
